Sighting Animal,Sighting Evidence,Sighting Evidence Comment,Sighting Quantity,Sighting Presence,Sighting Evidence of Absence,Sighting Provisions Related,Sighting Evidence of Provision,Sighting Native American Presence,Observation Year,Observation Season,Observation Month,Observation Day,Observer Name,Observer ID,Observer Years,Observer Participation,Observer Point of Origin,Observer Notes,Observer Profession,Observer Official Status,Observer Gender,Observation Location,Observation Comments,Trip Participants,Trip Number Participants,Trip Purpose,Trip Comments,Trip Start Year,Trip Start Month,Trip Start Day,Trip End Year,Trip End Month,Trip End Day,Trip Digital Route Available,Source Document,Source Page,Source Author,Source Date of Publication,Source Title,Source Subtitle,Source Publisher,Source Publisher Location,Source Comments
Mink,killed animal,caught one,1,1,,0,,0,1875,summer,September,25,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Unknown,described parts,fur,,1,,0,,0,1875,summer,September,25,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,head of trapping on this part of the Snake River,,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Beaver,general observation,head of beaver trapping,Unknown,1,,0,,0,1875,summer,September,25,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,head of trapping on this part of the Snake River,,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Beaver,killed animal,caught two,2,1,,0,,0,1875,summer,September,26,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Beaver,attempted to kill,one sprung trap,1,1,,0,,0,1875,summer,September,26,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Beaver,assumption,set four traps,Unknown,1,,0,,0,1875,summer,September,26,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,downstream,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Mink,assumption,set two traps,Unknown,1,,0,,0,1875,summer,September,26,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,downstream,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Beaver,killed animal,caught one,1,1,,0,,0,1875,summer,September,27,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,"3 miles, camp on Teton Island","partway, possibly North Fork of Teton River","Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Pronghorn,observed sign,fresh tracks,Less than 10,1,,0,,0,1875,summer,September,27,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,1.5 miles from camp,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Pronghorn,general observation,very wild in this section,Unknown,1,,0,,0,1875,summer,September,27,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,1.5 miles from camp,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Pronghorn,observed animal,large buck,Less than 10,1,,0,,0,1875,summer,September,27,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,1.5 miles from camp,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Pronghorn,observed animal,doe,Less than 10,1,,0,,0,1875,summer,September,27,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,1.5 miles from camp,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Pronghorn,killed animal,doe,Less than 10,1,,0,,0,1875,summer,September,27,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,1.5 miles from camp,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Pronghorn,killed animal,large buck,Less than 10,1,,0,,0,1875,summer,September,27,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,1.5 miles from camp,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Pronghorn,described parts,carcasses,Less than 10,1,,0,,0,1875,summer,September,27,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,1.5 miles from camp,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Pronghorn,observed animal,half mile from me,Less than 10,1,,0,,0,1875,summer,September,27,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,1.5 miles from camp,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
"Deer, unspecified",assumption,hunt for deer,Unknown,1,,0,,0,1875,summer,September,27,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,island,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
,,,,0,did not see any deer,0,,0,1875,summer,September,27,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,island,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
,,,,0,caught nothing in the traps,0,,0,1875,summer,September,28,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,"downstream, halfway home",possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Beaver,assumption,set four traps,Unknown,1,,0,,0,1875,summer,September,28,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,"downstream, halfway home",possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
"Deer, unspecified",assumption,hunt deer,Unknown,1,,0,,0,1875,summer,September,28,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
,,,,0,saw nothing,0,,0,1875,summer,September,28,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Unknown,described parts,fur,,1,,0,,0,1875,summer,September,29,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,cabin,possibly mouth of South Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Unknown,assumption,ready for another trapping trip,,1,,0,,0,1875,summer,September,30,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,cabin,possibly mouth of South Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
"Deer, unspecified",observed animal,five,Less than 10,1,,0,,0,1875,summer,September,30,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,South Teton River,,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
,,,,0,went to camp without deer meat,0,,0,1875,summer,September,30,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,South Teton River,,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Unknown,assumption,ready for another months trapping,,1,,0,,0,1875,summer,September,30,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,cabin,possibly mouth of South Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Unknown,assumption,trap,,1,,0,,0,1875,summer,September,30,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,down the North Fork from home,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Bison,attempted to kill,bull,Less than 10,1,,0,,1,1875,fall,October,2,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,vicinity of Middle and North Forks,possibly Teton River area,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Bison,general observation,first seen since 1871,Unknown,1,,0,,0,1875,fall,October,2,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,vicinity of Middle and North Forks,possibly Teton River area,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Bison,assumption,likely band of cows and calfs (calves),Unknown,1,,0,,0,1875,fall,October,2,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,vicinity of Middle and North Forks,possibly Teton River area,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
"Deer, unspecified",assumption,hunt for deer,Unknown,1,,0,,0,1875,fall,October,3,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,islands,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
"Deer, unspecified",attempted to kill,,Less than 10,1,,0,,0,1875,fall,October,3,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Unknown,general observation,fires will drive game to wintering grounds,,1,,0,,0,1875,fall,October,4,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,from South Fork to Middle Fork of North Fork,most of Snake River country,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Unknown,assumption,set six traps,,1,,0,,0,1875,fall,October,5,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Beaver,killed animal,caught two,2,1,,0,,0,1875,fall,October,6,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Mink,killed animal,caught one,1,1,,0,,0,1875,fall,October,6,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
"Deer, unspecified",assumption,hunt deer,Unknown,1,,0,,0,1875,fall,October,6,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,3 miles upstream to an island,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
"Deer, unspecified",killed animal,large doe,Less than 10,1,,0,,0,1875,fall,October,6,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,3 miles upstream to an island,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
"Deer, unspecified",killed animal,fawn,Less than 10,1,,0,,0,1875,fall,October,6,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,3 miles upstream to an island,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Beaver,killed animal,caught one,1,1,,0,,0,1875,fall,October,7,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Mink,killed animal,caught one,1,1,,0,,0,1875,fall,October,7,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Beaver,killed animal,caught two,2,1,,0,,0,1875,fall,October,8,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Mink,killed animal,caught one,1,1,,0,,0,1875,fall,October,8,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Beaver,killed animal,caught one,1,1,,0,,0,1875,fall,October,9,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Mink,killed animal,caught one,1,1,,0,,0,1875,fall,October,9,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,,possibly North Fork of Teton River,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Unknown,assumption,hunt,,1,,0,,0,1875,fall,October,9,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,North Teton River,,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Pronghorn,observed animal,11,10 to 30,1,,0,,0,1875,fall,October,9,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,North Teton River,,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
Pronghorn,killed animal,largest doe,Less than 10,1,,0,,0,1875,fall,October,9,"Leigh, Richard ""Beaver Dick""",rile,"1875, 1876, 1878",First Hand,resident,,trapper,Non to Official,M,North Teton River,,"Richard ""Beaver Dick"" Leigh, Dick Jr, Tom Lavering",,lives and traps out of Pierre's Hole,,1875,May,2,1875,November,10,0,Leigh 1956,11 to 18,"Leigh, Richard ""Beaver Dick""",1956,,,,,
